date,description,keywords,title,url
2019-06-01,The former home secretary calls on trades unions and Momentum to exert pressure on the Labour leader,"Jeremy Corbyn,Labour,David Blunkett,Momentum,Len McCluskey,UK news,Jeremy Corbyn,Labour,David Blunkett,Momentum,Len McCluskey,UK news",David Blunkett: Jeremy Corbyn should sack his top aides | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/01/david-blunkett-calls-corbyn-change-advisers
2019-06-01,St Helens comfortably beat Wakefield 48-10 to reach the Challenge Cup semi-finals,"Challenge Cup,St Helens,Wakefield Trinity,Rugby league,Sport,Challenge Cup,St Helens,Wakefield Trinity,Rugby league,Sport",St Helens stroll to Challenge Cup semi-final with win against Wakefield | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/01/st-helens-wakefield-challenge-cup-match-report
2019-06-01,"Chances must be seized by a second-string jockey and Seamie Heffernan, Derby winner now on Anthony Van Dyck, looked to have missed out when beaten on the favourite a decade ago","The Derby 2019,The Derby,Horse racing,Sport,The Derby 2019,The Derby,Horse racing,Sport","Seamie Heffernan, the quiet man of Ballydoyle, gets his Derby reward | Chris Cook | Sport | The Guardian",http://www.theguardian.com/sport/blog/2019/jun/01/seamie-heffernan-quiet-man-ballydoyle-the-derby-reward-anthony-van-dyck
2019-06-01,Trainer Aidan O’Brien entered the record books with his seventh Derby win as Seamie Heffernan led the 13-2 chance home,"The Derby 2019,Horse racing,Sport,The Derby,The Derby 2019,Horse racing,Sport,The Derby",Anthony Van Dyck wins the 2019 Derby – as it happened | Sport | The Guardian,http://www.theguardian.com/sport/live/2019/jun/01/the-derby-2019-epsom-horse-racing-live
2019-06-01,"Twickenham showpiece thrills time and again, and it helped that this one featured one of the teams of this or any age","Premiership,Saracens,Exeter,Rugby union,Sport,Premiership,Saracens,Exeter,Rugby union,Sport",Saracens show off power and glorious weapons of Premiership at its best | Michael Aylwin | Sport | The Guardian,http://www.theguardian.com/sport/blog/2019/jun/01/saracens-exeter-premiership-power-final
2019-06-01,David Warner made an unbeaten 89 and Aaron Finch 66 as Australia beat Afghanistan by seven wickets in the Cricket World Cup,"Cricket World Cup 2019,Afghanistan cricket team,Australia cricket team,Cricket,Sport,Australia sport,Cricket World Cup 2019,Afghanistan cricket team,Australia cricket team,Cricket,Sport,Australia sport",Cricket World Cup: David Warner guides Australia home against Afghanistan | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/01/afghanistan-australia-cricket-world-cup-match-report
2019-06-01,Exeter’s Rob Baxter said after the Premiership final: “We are a young side and I see improvement every day. The players can be proud of how close they came to beating Saracens”,"Premiership,Exeter,Saracens,Rugby union,Sport,Premiership,Exeter,Saracens,Rugby union,Sport",Jack Nowell injury is a pain for Exeter and a concern for Eddie Jones | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/01/jack-nowell-injury-exeter-chiefs-rob-baxter-saracens
2019-06-01,Hamid Hassan generates plenty of pace for Afghanistan but the disgraced David Warner rides the jibes and takes his time to see Australia to a comfortable World Cup win,"Cricket World Cup 2019,Afghanistan cricket team,Australia cricket team,David Warner,Cricket,Sport,Australia sport,Cricket World Cup 2019,Afghanistan cricket team,Australia cricket team,David Warner,Cricket,Sport,Australia sport",David Warner rides the jibes in guiding Australia to an easy victory | Andy Bull | Sport | The Guardian,http://www.theguardian.com/sport/blog/2019/jun/01/david-warner-australia-cricket
2019-06-01,Naomi Osaka and Serena Williams are both out of the French Open after a dramatic day at Roland Garros,"French Open 2019,French Open,Tennis,Sport,Novak Djokovic,Serena Williams,US sports,Simona Halep,Naomi Osaka,French Open 2019,French Open,Tennis,Sport,Novak Djokovic,Serena Williams,US sports,Simona Halep,Naomi Osaka",French Open 2019: Serena Williams and Naomi Osaka crash out – as it happened | Sport | The Guardian,http://www.theguardian.com/sport/live/2019/jun/01/french-open-2019-day-seven-live-halep-zverev-djokovic-osaka-serena-williams
2019-06-01,David Warner made 89 as the defending champions began with a comprehensive victory in Bristol,"Cricket World Cup 2019,Cricket,Afghanistan cricket team,Australia cricket team,Sport,Australia sport,Over by over reports,Cricket World Cup 2019,Cricket,Afghanistan cricket team,Australia cricket team,Sport,Australia sport,Over by over reports",Cricket World Cup: Australia beat Afghanistan by seven wickets – as it happened | Sport | The Guardian,http://www.theguardian.com/sport/live/2019/jun/01/afghanistan-v-australia-cricket-world-cup-2019-live
2019-06-01,"Osaka revealed nerves have been affecting her performance, while Williams said she was surprised to be knocked out in the third round.","French Open 2019,Naomi Osaka,Serena Williams,French Open,Tennis,Sport,French Open 2019,Naomi Osaka,Serena Williams,French Open,Tennis,Sport",Serena Williams and Naomi Osaka react after crashing out of French Open – video | Sport | The Guardian,http://www.theguardian.com/sport/video/2019/jun/01/serena-williams-and-naomi-osaka-react-after-crashing-out-of-french-open-video
2019-06-01,"England, assembled without access to their World Cup training squad members, are giving their youngsters a chance to shine against the Barbarians at Twickenham on Sunday","England rugby union team,Barbarians,Eddie Jones,Rugby union,Sport,England rugby union team,Barbarians,Eddie Jones,Rugby union,Sport",England youngsters have a chance to shine against Barbarians | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/01/england-youngsters-chance-barbarians-twickenham
2019-07-01,This year’s race begins in Brussels before quickly heading to the mountains and building towards an Alpine climax,"Tour de France,Cycling,Sport,Tour de France 2019,Tour de France,Cycling,Sport,Tour de France 2019",Tour de France 2019: stage-by-stage guide | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/01/tour-de-france-2019-stage-by-stage-guide
2019-07-01,"Fans flocked to the Red Sox-Yankees clash in their droves to guzzle hot dogs, belt out YMCA – and see a sublime opening","MLB,New York Yankees,Boston Red Sox,Olympic Stadium,US sports,Baseball,Sport,MLB,New York Yankees,Boston Red Sox,Olympic Stadium,US sports,Baseball,Sport",London’s MLB crowd offers baseball a new land of opportunity | Matthew Engel | Sport | The Guardian,http://www.theguardian.com/sport/blog/2019/jul/01/london-mlb-red-sox-yankees
2019-06-01,"The British heavyweight champion, Anthony Joshua, is expected to beat Andy Ruiz Jr on his US debut but a potential unification clash with Deontay Wilder is the talk of boxing","Boxing,Anthony Joshua,US sports,Sport,Boxing,Anthony Joshua,US sports,Sport",Anthony Joshua hot favourite to beat Andy Ruiz Jr on his US debut | Bryan Armen Graham | Sport | The Guardian,http://www.theguardian.com/sport/2019/may/31/anthony-joshua-favourite-andy-ruiz-us-debut
2019-07-01,A brief report from the Windsor stewards provoked outrage on Twitter but the background detail provides a lot of mitigation,"British Horseracing Authority,Horse racing tips,Horse racing,Sport,British Horseracing Authority,Horse racing tips,Horse racing,Sport",Talking Horses: a kick in the groin and how best to describe it | Sport | The Guardian,http://www.theguardian.com/sport/blog/2019/jul/01/talking-horses-a-kick-in-the-groin-and-how-best-to-describe-it
2019-07-01,"Within hours of NBA free-agency starting, the NBA’s landscape changed. So it’s reassuring that the Knicks still have no idea how to run a basketball team","NBA,Basketball,US sports,Sport,Brooklyn Nets,New York Knicks,Golden State Warriors,NBA,Basketball,US sports,Sport,Brooklyn Nets,New York Knicks,Golden State Warriors",Kevin Durant's Nets move changes everything except the Knicks' incompetence | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/01/kevin-durant-brooklyn-nets-free-agency-nba-new-york-knicks
2019-07-01,Max Verstappen won the Austrian GP but by the time he was declared the winner after a stewards’ inquiry into a late overtaking incident there was almost nobody left at the circuit,"Formula One 2019,Max Verstappen,Red Bull,Sebastian Vettel,Formula One,Motor sport,Sport,Formula One 2019,Max Verstappen,Red Bull,Sebastian Vettel,Formula One,Motor sport,Sport",Sebastian Vettel calls for drivers to be the judges after F1’s longest day | Giles Richards | Sport | The Guardian,http://www.theguardian.com/sport/blog/2019/jul/01/austrian-grand-prix-stewards
2019-07-01,"Novak Djokovic began his defence of the Wimbledon singles title with a solid 6-3, 7-5, 6-3 win against Philipp Kohlschreiber","Wimbledon 2019,Novak Djokovic,Wimbledon,Tennis,Sport,Wimbledon 2019,Novak Djokovic,Wimbledon,Tennis,Sport",Novak Djokovic starts Wimbledon defence by wearing down Kohlschreiber | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/01/novalk-djokovic-wimbledon-defence-philipp-kohlschreiber
2019-07-01,"World No 2 Naomi Osaka lost 7–6, 6–2 to Yulia Putintseva on day one of the championships","Wimbledon 2019,Naomi Osaka,Tennis,Wimbledon,Sport,Wimbledon 2019,Naomi Osaka,Tennis,Wimbledon,Sport",Naomi Osaka crashes out of Wimbledon first round in straight sets | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/01/naomi-osaka-crashes-out-first-round-wimbledon-straight-sets-tennis
2019-07-01,The Chicago White Sox say they regret a scoreboard graphic of ‘famous people from Chicagoland’ that grouped lynching victim Emmett Till with a quiz show host,"Chicago White Sox,MLB,Chicago,Race,Baseball,World news,US sports,US news,Sport,Chicago White Sox,MLB,Chicago,Race,Baseball,World news,US sports,US news,Sport",White Sox admit 'poor form' listing lynching victim Till among famous Chicagoans | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/01/chicago-white-sox-emmett-till-scoreboard-baseball
2019-07-01,"The Ashes series, which begins at Leicester on Tuesday, has surpassed the World Cup at the pinnacle of women’s cricket","Women's Ashes,England women's cricket team,Australia women's cricket team,Australia sport,Cricket,Sport,Women's Ashes,England women's cricket team,Australia women's cricket team,Australia sport,Cricket,Sport",England v Australia eclipses World Cup at pinnacle of women’s cricket | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/01/england-australia-eclipses-world-cup-pinnacle-womens-cricket
2019-07-01,Heather Watson has described how receiving racist online abuse has become ‘normal’ after it emerged one of her online trolls had been arrested last week,"Wimbledon 2019,Heather Watson,Wimbledon,Tennis,Sport,Wimbledon 2019,Heather Watson,Wimbledon,Tennis,Sport",Heather Watson gets off to a flyer at Wimbledon and rounds on racists | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/01/heather-watson-celebrates-first-top-tier-win-in-nearly-a-year-at-wimbledon-tennis
2019-07-01,Most of the plaudits following England’s World Cup win over India went to batsmen but the dependable duo of Chris Woakes and Liam Plunkett weighed in with crucial wickets,"Cricket World Cup 2019,England cricket team,Cricket,Sport,Cricket World Cup 2019,England cricket team,Cricket,Sport",Chris Woakes and Liam Plunkett delivered at right time for England | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/01/chris-woakes-liam-plunkett-delivered-england
2019-07-01,Wimbledon witnessed a potential new star of women’s tennis as Cori ‘Coco’ Gauff beat her inspiration Venus Williams in the first round,"Wimbledon 2019,Venus Williams,Sport,Tennis,Wimbledon,US sports,Coco Gauff,Wimbledon 2019,Venus Williams,Sport,Tennis,Wimbledon,US sports,Coco Gauff","Cori Gauff, 15, eclipses Venus Williams in Wimbledon first round | Sport | The Guardian",http://www.theguardian.com/sport/2019/jul/01/cori-coco-gauff-beats-venus-williams-wimbledon-first-round
